Image_Folder,Type,Type_encoded
samples/train_images/29.731608514471908_-89.41486804201406.png,Negative,3
samples/train_images/46.380554927876574_-120.15821944449588.png,Negative,3
samples/train_images/30.224399150494826_-88.40024311797993.png,Negative,3
samples/train_images/44.22602527446142_-96.23190193802024.png,Negative,3
samples/train_images/40.683036933594096_-73.06308643284413.png,Negative,3
samples/train_images/41.81682048316774_-80.73607769780318.png,Negative,3
samples/train_images/32.60372819935297_-97.88722259168392.png,Negative,3
samples/train_images/26.780380926411333_-80.04943096424583.png,Negative,3
samples/train_images/40.77450308511764_-73.47221786934512.png,Negative,3
samples/train_images/41.96515954610693_-111.39660714232184.png,Negative,3
samples/train_images/40.83692276202228_-73.7220420467982.png,Negative,3
samples/train_images/37.74970933158161_-76.30583606070202.png,Negative,3
samples/train_images/30.7993355225286_-91.69115890737088.png,Negative,3
samples/train_images/48.24987801814888_-112.42555183896415.png,Negative,3
samples/train_images/36.56314272526855_-121.69868329837234.png,Negative,3
samples/train_images/37.03389859361476_-90.62078531583978.png,Negative,3
samples/train_images/32.63286596232943_-101.25440497790846.png,Negative,3
samples/train_images/45.50390237123691_-110.45971259019984.png,Negative,3
samples/train_images/47.42283926117574_-103.61220225374996.png,Negative,3
samples/train_images/40.76290990280569_-73.86677006793693.png,Negative,3
samples/train_images/25.95195462288624_-81.7175391821088.png,Negative,3
samples/train_images/32.852051635917675_-83.3857415269577.png,Negative,3
samples/train_images/36.649541889868765_-107.66153357834412.png,Negative,3
samples/train_images/47.143495307356446_-97.70812060447884.png,Negative,3
samples/train_images/26.02042025470244_-81.65975273820308.png,Negative,3
samples/train_images/48.05259518683143_-119.3562806374736.png,Negative,3
samples/train_images/43.97711812976975_-104.60301696776072.png,Negative,3
samples/train_images/43.79657917309338_-70.1762164991481.png,Negative,3
samples/train_images/41.929940442712464_-87.65961792055958.png,Negative,3
samples/train_images/40.805890184636525_-91.10124622761332.png,Negative,3
samples/train_images/41.97090495434179_-106.32277481286933.png,Negative,3
samples/train_images/37.78524576700883_-122.26844345382848.png,Negative,3
samples/train_images/42.86399099911712_-87.94446953200475.png,Negative,3
samples/train_images/30.1824400467116_-97.732626427825.png,Negative,3
samples/train_images/43.10375934533292_-119.34575252776202.png,Negative,3
samples/train_images/44.06361128633638_-68.88932229668738.png,Negative,3
samples/train_images/30.938626334050667_-90.20776904877084.png,Negative,3
samples/train_images/37.6155460667968_-75.91263174642425.png,Negative,3
samples/train_images/34.51683760535949_-77.32555816098349.png,Negative,3
samples/train_images/44.03895558984568_-109.80302299107665.png,Negative,3
samples/train_images/47.60848625103967_-122.45969857882667.png,Negative,3
samples/train_images/41.816309576209584_-72.71571278971848.png,Negative,3
samples/train_images/35.79465359870616_-102.98828351177188.png,Negative,3
samples/train_images/35.57637981972934_-92.21490452530074.png,Negative,3
samples/train_images/42.15095242670916_-105.4969154256763.png,Negative,3
samples/train_images/41.261455860116754_-115.641221448946.png,Negative,3
samples/train_images/35.30244015002778_-113.01634582635998.png,Negative,3
samples/train_images/42.37755806074237_-97.92603499073148.png,Negative,3
samples/train_images/31.62423797168399_-100.58137591737356.png,Negative,3
samples/train_images/46.57388840246404_-120.62923389263136.png,Negative,3
samples/train_images/35.474931939500095_-97.28053230811858.png,Negative,3
samples/train_images/27.90116879786165_-80.4683622831834.png,Negative,3
samples/train_images/46.41407500345915_-120.4562877982536.png,Negative,3
samples/train_images/45.2536870116444_-113.67895188554154.png,Negative,3
samples/train_images/40.348490185679736_-75.23550405619685.png,Negative,3
samples/train_images/42.77860864628182_-109.11563465831829.png,Negative,3
samples/train_images/48.85889332224126_-121.38707810419152.png,Negative,3
samples/train_images/42.65267138291621_-73.71986756333904.png,Negative,3
samples/train_images/48.896556570794445_-121.36316206876518.png,Negative,3
samples/train_images/35.59084949913972_-119.48335281089852.png,Negative,3
samples/train_images/47.68080105288527_-124.48245817961202.png,Negative,3
samples/train_images/46.78305088802816_-113.84697494135249.png,Negative,3
samples/train_images/35.12965423777733_-97.38966664669276.png,Negative,3
samples/train_images/47.03409771952286_-101.6833999701526.png,Negative,3
samples/train_images/32.57255263018536_-107.48395413189826.png,Negative,3
samples/train_images/36.53525362384456_-93.29849822303012.png,Negative,3
samples/train_images/29.103237634329894_-90.54209958457258.png,Negative,3
samples/train_images/34.90978176432891_-76.21514002148503.png,Negative,3
samples/train_images/41.05080133612839_-89.5591374060205.png,Negative,3
samples/train_images/30.35141587634129_-95.48853117231894.png,Negative,3
samples/train_images/39.23160083267734_-74.80609157531399.png,Negative,3
samples/train_images/29.44822725756809_-94.5069098064209.png,Negative,3
samples/train_images/35.01568802234793_-120.66250435494548.png,Negative,3
samples/train_images/48.98909428724932_-121.61471503226753.png,Negative,3
samples/train_images/28.44388384502514_-81.72975245884189.png,Negative,3
samples/train_images/38.07047549975567_-121.99418942786868.png,Negative,3
samples/train_images/32.43225551867184_-83.68356332945416.png,Negative,3
samples/train_images/33.93182044548695_-83.84391481621009.png,Negative,3
samples/train_images/25.459587277829804_-80.41463542294574.png,Negative,3
samples/train_images/29.860853694933105_-92.75581396639996.png,Negative,3
samples/train_images/38.12889902885517_-104.60092921197624.png,Negative,3
samples/train_images/40.35411854445439_-85.92564515871192.png,Negative,3
samples/train_images/47.85873162236128_-112.12900732959226.png,Negative,3
samples/train_images/45.02054335842426_-113.3293140675313.png,Negative,3
samples/train_images/40.49713900810204_-111.8644059170512.png,Negative,3
samples/train_images/37.8647483223762_-75.38891067443151.png,Negative,3
samples/train_images/44.2307601450428_-68.96433879622575.png,Negative,3
samples/train_images/39.85532158695372_-104.69511213835588.png,Negative,3
samples/train_images/40.57275437181261_-74.22913564292145.png,Negative,3
samples/train_images/36.48835628499192_-119.25454506087638.png,Negative,3
samples/train_images/27.41857506873701_-82.60723954573987.png,Negative,3
samples/train_images/27.274937262978384_-81.65213080905461.png,Negative,3
samples/train_images/48.9138590035456_-108.36933387977383.png,Negative,3
samples/train_images/39.88579958938804_-75.71670729040187.png,Negative,3
samples/train_images/45.0758213467587_-92.80363677238074.png,Negative,3
samples/train_images/33.972865523944456_-118.45103549247422.png,Negative,3
samples/train_images/32.66638145197878_-80.95119756449759.png,Negative,3
samples/train_images/42.873738580177786_-74.66579769753343.png,Negative,3
samples/train_images/27.901346381983164_-82.66763209769624.png,Negative,3
samples/train_images/41.10934414778461_-73.33947892166606.png,Negative,3
samples/train_images/43.446797065495616_-99.2534996589713.png,Negative,3
samples/train_images/41.85166469496572_-118.0342827110074.png,Negative,3
samples/train_images/39.07337607707915_-90.05227704681859.png,Negative,3
samples/train_images/37.38455318040755_-122.13065950465231.png,Negative,3
samples/train_images/38.66874196241912_-121.15534696460226.png,Negative,3
samples/train_images/47.81427159098492_-98.28658698269066.png,Negative,3
samples/train_images/34.971372782667_-83.79600566364502.png,Negative,3
samples/train_images/25.919047827763272_-80.41877571989056.png,Negative,3
samples/train_images/44.97524025240363_-67.91925407537974.png,Negative,3
samples/train_images/28.099931034908828_-97.06030370626172.png,Negative,3
samples/train_images/37.87958828991312_-95.69211400489874.png,Negative,3
samples/train_images/48.14769056854425_-122.67088943202756.png,Negative,3
samples/train_images/42.0980714052139_-93.28366059494748.png,Negative,3
samples/train_images/41.95099143149527_-87.706165967598.png,Negative,3
samples/train_images/47.63781738303585_-120.9351030126878.png,Negative,3
samples/train_images/48.95207173045655_-121.2616854786609.png,Negative,3
samples/train_images/45.67880711479777_-120.31972205795034.png,Negative,3
samples/train_images/45.39620739393115_-122.608740017161.png,Negative,3
samples/train_images/40.47858022111776_-90.29815560925276.png,Negative,3
samples/train_images/40.5084684417549_-119.21890301527436.png,Negative,3
samples/train_images/48.68414063073571_-96.08390758792522.png,Negative,3
samples/train_images/47.545755777847006_-105.53200171549186.png,Negative,3
samples/train_images/46.75564544918545_-105.10684615005788.png,Negative,3
samples/train_images/37.74557353474485_-119.32338588271232.png,Negative,3
samples/train_images/42.47771679623841_-90.0487072717176.png,Negative,3
samples/train_images/47.14728689510029_-122.47789606363298.png,Negative,3
samples/train_images/25.83559673559779_-80.73593243444678.png,Negative,3
samples/train_images/35.935527065359786_-75.64885816037142.png,Negative,3
samples/train_images/47.914400325863085_-102.40415237392986.png,Negative,3
samples/train_images/40.54444514417196_-101.59491776511432.png,Negative,3
samples/train_images/41.30380400637497_-70.28550288983242.png,Negative,3
samples/train_images/38.92324190260396_-101.34803399296612.png,Negative,3
samples/train_images/47.87649235353117_-122.39186797457354.png,Negative,3
samples/train_images/47.9853366508253_-124.73561870797788.png,Negative,3
samples/train_images/41.02533299486531_-71.8808808231008.png,Negative,3
samples/train_images/27.18691331130552_-97.60733808411368.png,Negative,3
samples/train_images/33.84408066172149_-117.83806865537764.png,Negative,3
samples/train_images/40.79918517706959_-74.0535443968502.png,Negative,3
samples/train_images/37.35303199139015_-95.15950108921736.png,Negative,3
samples/train_images/44.90754315102551_-90.6387743323805.png,Negative,3
samples/train_images/34.313030396578604_-88.7016784832171.png,Negative,3
samples/train_images/48.60125189132184_-110.62020790413044.png,Negative,3
samples/train_images/34.12194990559473_-117.801936466636.png,Negative,3
samples/train_images/45.57534443878843_-99.1628247568385.png,Negative,3
samples/train_images/26.69437892298351_-81.47059453891248.png,Negative,3
samples/train_images/41.88302745115857_-103.99220911296575.png,Negative,3
samples/train_images/33.507260103083205_-98.4098081034003.png,Negative,3
samples/train_images/34.794812450842485_-118.43870547634208.png,Negative,3
samples/train_images/39.02791926403623_-122.06800615580396.png,Negative,3
samples/train_images/41.865010528123086_-97.97552702068684.png,Negative,3
samples/train_images/39.2630809587017_-77.09527676423116.png,Negative,3
samples/train_images/41.49174312030912_-75.67585430536693.png,Negative,3
samples/train_images/32.99831086231086_-102.81715924447803.png,Negative,3
samples/train_images/40.83140398997094_-107.49603332338036.png,Negative,3
samples/train_images/36.2317205815812_-97.67499994252688.png,Negative,3
samples/train_images/43.89010326988944_-92.83625895357928.png,Negative,3
samples/train_images/28.22154318048019_-82.50042375180921.png,Negative,3
samples/train_images/44.06062150822205_-103.2120757841868.png,Negative,3
samples/train_images/32.84446471337118_-97.19494015240556.png,Negative,3
samples/train_images/30.22107487186036_-96.25751679130096.png,Negative,3
samples/train_images/41.15009382420905_-103.90207684731688.png,Negative,3
samples/train_images/35.69582920276337_-88.26019624814195.png,Negative,3
samples/train_images/41.20560102756041_-72.85082187093052.png,Negative,3
samples/train_images/38.05530436830232_-83.59716826741904.png,Negative,3
samples/train_images/41.19030500469924_-113.47986321102924.png,Negative,3
samples/train_images/42.34105444963115_-105.37409873137072.png,Negative,3
samples/train_images/39.23803505572042_-119.99794367632694.png,Negative,3
samples/train_images/45.746102743056525_-86.51662061352292.png,Negative,3
samples/train_images/46.41730054027904_-99.77243354651044.png,Negative,3
samples/train_images/47.97033151775781_-88.98636774105302.png,Negative,3
samples/train_images/37.18362729036954_-76.42363810583973.png,Negative,3
samples/train_images/26.1662967341894_-97.16766570489835.png,Negative,3
samples/train_images/48.369509635916_-121.02061979838294.png,Negative,3
samples/train_images/36.83846061062209_-120.37857168604351.png,Negative,3
samples/train_images/47.34632413809733_-119.33905879855362.png,Negative,3
samples/train_images/41.90727281762236_-83.37471871304122.png,Negative,3
samples/train_images/35.13092696743247_-120.80880204693376.png,Negative,3
